,img_path,species,ct_site
61733,nepal19_crops/2019_OBZ42_025385_box6_goat.jpg,goat,OBZ42
61734,nepal19_crops/2019_OBZ42_021397_box0_goat.jpg,goat,OBZ42
61735,nepal19_crops/2019_OBZ42_025518_box3_goat.jpg,goat,OBZ42
61736,nepal19_crops/2019_OBZ42_023360_box6_goat.jpg,goat,OBZ42
61738,nepal19_crops/2019_OBZ42_023926_box1_goat.jpg,goat,OBZ42
61739,nepal19_crops/2019_OBZ42_023053_box3_buffalo.jpg,buffalo,OBZ42
61740,nepal19_crops/2019_OBZ42_023053_box0_goat.jpg,goat,OBZ42
61741,nepal19_crops/2019_OBZ42_022220_box0_goat.jpg,goat,OBZ42
61742,nepal19_crops/2019_OBZ42_022223_box0_goat.jpg,goat,OBZ42
61743,nepal19_crops/2019_OBZ42_023927_box4_goat.jpg,goat,OBZ42
61745,nepal19_crops/2019_OBZ42_023056_box2_goat.jpg,goat,OBZ42
61746,nepal19_crops/2019_OBZ42_021500_box1_goat.jpg,goat,OBZ42
61747,nepal19_crops/2019_OBZ42_025664_box0_buffalo.jpg,buffalo,OBZ42
61750,nepal19_crops/2019_OBZ42_023056_box5_goat.jpg,goat,OBZ42
61751,nepal19_crops/2019_OBZ42_023213_box3_goat.jpg,goat,OBZ42
61752,nepal19_crops/2019_OBZ42_025410_box1_goat.jpg,goat,OBZ42
61755,nepal19_crops/2019_OBZ42_025251_box11_goat.jpg,goat,OBZ42
61756,nepal19_crops/2019_OBZ42_022339_box4_goat.jpg,goat,OBZ42
61757,nepal19_crops/2019_OBZ42_023241_box1_goat.jpg,goat,OBZ42
61758,nepal19_crops/2019_OBZ42_024348_box0_goat.jpg,goat,OBZ42
61759,nepal19_crops/2019_OBZ42_024382_box2_goat.jpg,goat,OBZ42
61760,nepal19_crops/2019_OBZ42_025666_box3_buffalo.jpg,buffalo,OBZ42
61762,nepal19_crops/2019_OBZ42_024348_box11_goat.jpg,goat,OBZ42
61763,nepal19_crops/2019_OBZ42_024348_box9_goat.jpg,goat,OBZ42
61767,nepal19_crops/2019_OBZ42_040506_box3_goat.jpg,goat,OBZ42
61768,nepal19_crops/2019_OBZ42_023757_box3_goat.jpg,goat,OBZ42
61770,nepal19_crops/2019_OBZ42_025523_box0_goat.jpg,goat,OBZ42
61772,nepal19_crops/2019_OBZ42_024348_box4_goat.jpg,goat,OBZ42
61773,nepal19_crops/2019_OBZ42_022534_box0_cow.jpg,cow,OBZ42
61774,nepal19_crops/2019_OBZ42_020930_box0_goat.jpg,goat,OBZ42
61778,nepal19_crops/2019_OBZ42_022774_box1_cow.jpg,cow,OBZ42
61779,nepal19_crops/2019_OBZ42_025434_box8_goat.jpg,goat,OBZ42
61780,nepal19_crops/2019_OBZ42_023263_box12_goat.jpg,goat,OBZ42
61781,nepal19_crops/2019_OBZ42_023263_box0_goat.jpg,goat,OBZ42
61783,nepal19_crops/2019_OBZ42_023765_box7_goat.jpg,goat,OBZ42
61784,nepal19_crops/2019_OBZ42_020083_box0_bird.jpg,bird,OBZ42
61785,nepal19_crops/2019_OBZ42_023765_box6_goat.jpg,goat,OBZ42
61786,nepal19_crops/2019_OBZ42_021427_box1_goat.jpg,goat,OBZ42
61787,nepal19_crops/2019_OBZ42_023263_box3_goat.jpg,goat,OBZ42
61789,nepal19_crops/2019_OBZ42_021433_box1_goat.jpg,goat,OBZ42
61790,nepal19_crops/2019_OBZ42_022358_box1_cow.jpg,cow,OBZ42
61792,nepal19_crops/2019_OBZ42_023766_box3_goat.jpg,goat,OBZ42
61793,nepal19_crops/2019_OBZ42_022781_box0_cow.jpg,cow,OBZ42
61795,nepal19_crops/2019_OBZ42_026154_box0_cow.jpg,cow,OBZ42
61796,nepal19_crops/2019_OBZ42_023279_box1_goat.jpg,goat,OBZ42
61797,nepal19_crops/2019_OBZ42_024521_box0_buffalo.jpg,buffalo,OBZ42
61798,nepal19_crops/2019_OBZ42_024903_box1_goat.jpg,goat,OBZ42
61800,nepal19_crops/2019_OBZ42_023279_box0_goat.jpg,goat,OBZ42
61801,nepal19_crops/2019_OBZ42_022847_box0_buffalo.jpg,buffalo,OBZ42
61802,nepal19_crops/2019_OBZ42_021657_box0_goat.jpg,goat,OBZ42
61803,nepal19_crops/2019_OBZ42_025440_box0_goat.jpg,goat,OBZ42
61804,nepal19_crops/2019_OBZ42_025440_box3_goat.jpg,goat,OBZ42
61806,nepal19_crops/2019_OBZ42_021013_box1_goat.jpg,goat,OBZ42
61807,nepal19_crops/2019_OBZ42_023729_box3_goat.jpg,goat,OBZ42
61808,nepal19_crops/2019_OBZ42_020982_box1_goat.jpg,goat,OBZ42
61809,nepal19_crops/2019_OBZ42_022787_box0_cow.jpg,cow,OBZ42
61810,nepal19_crops/2019_OBZ42_021444_box0_goat.jpg,goat,OBZ42
61812,nepal19_crops/2019_OBZ42_024007_box0_buffalo.jpg,buffalo,OBZ42
61813,nepal19_crops/2019_OBZ42_025235_box5_goat.jpg,goat,OBZ42
61814,nepal19_crops/2019_OBZ42_025235_box7_goat.jpg,goat,OBZ42
61815,nepal19_crops/2019_OBZ42_021447_box0_goat.jpg,goat,OBZ42
61816,nepal19_crops/2019_OBZ42_021387_box1_goat.jpg,goat,OBZ42
61818,nepal19_crops/2019_OBZ42_022715_box1_cow.jpg,cow,OBZ42
61819,nepal19_crops/2019_OBZ42_024007_box1_goat.jpg,goat,OBZ42
61821,nepal19_crops/2019_OBZ42_022793_box1_buffalo.jpg,buffalo,OBZ42
61823,nepal19_crops/2019_OBZ42_022561_box0_cow.jpg,cow,OBZ42
61824,nepal19_crops/2019_OBZ42_023321_box8_goat.jpg,goat,OBZ42
61826,nepal19_crops/2019_OBZ42_021083_box0_goat.jpg,goat,OBZ42
61827,nepal19_crops/2019_OBZ42_023321_box7_goat.jpg,goat,OBZ42
61829,nepal19_crops/2019_OBZ42_022313_box2_cow.jpg,cow,OBZ42
61830,nepal19_crops/2019_OBZ42_022313_box4_goat.jpg,goat,OBZ42
61831,nepal19_crops/2019_OBZ42_023863_box0_buffalo.jpg,buffalo,OBZ42
61832,nepal19_crops/2019_OBZ42_023863_box1_buffalo.jpg,buffalo,OBZ42
61833,nepal19_crops/2019_OBZ42_025507_box5_goat.jpg,goat,OBZ42
61834,nepal19_crops/2019_OBZ42_023321_box5_goat.jpg,goat,OBZ42
61835,nepal19_crops/2019_OBZ42_023321_box12_goat.jpg,goat,OBZ42
61836,nepal19_crops/2019_OBZ42_021450_box0_goat.jpg,goat,OBZ42
61837,nepal19_crops/2019_OBZ42_022753_box0_cow.jpg,cow,OBZ42
61839,nepal19_crops/2019_OBZ42_022320_box2_goat.jpg,goat,OBZ42
61841,nepal19_crops/2019_OBZ42_024604_box0_goat.jpg,goat,OBZ42
61844,nepal19_crops/2019_OBZ42_024381_box3_goat.jpg,goat,OBZ42
61845,nepal19_crops/2019_OBZ42_025245_box0_goat.jpg,goat,OBZ42
61846,nepal19_crops/2019_OBZ42_022864_box1_buffalo.jpg,buffalo,OBZ42
61847,nepal19_crops/2019_OBZ42_024170_box1_goat.jpg,goat,OBZ42
61849,nepal19_crops/2019_OBZ42_025245_box4_goat.jpg,goat,OBZ42
61850,nepal19_crops/2019_OBZ42_023332_box4_goat.jpg,goat,OBZ42
61851,nepal19_crops/2019_OBZ42_022284_box5_cow.jpg,cow,OBZ42
61853,nepal19_crops/2019_OBZ42_023910_box0_buffalo.jpg,buffalo,OBZ42
61855,nepal19_crops/2019_OBZ42_022287_box3_cow.jpg,cow,OBZ42
61856,nepal19_crops/2019_OBZ42_024507_box0_goat.jpg,goat,OBZ42
61857,nepal19_crops/2019_OBZ42_024178_box0_goat.jpg,goat,OBZ42
61859,nepal19_crops/2019_OBZ42_023586_box0_goat.jpg,goat,OBZ42
61860,nepal19_crops/2019_OBZ42_022796_box1_buffalo.jpg,buffalo,OBZ42
61861,nepal19_crops/2019_OBZ42_022427_box0_cow.jpg,cow,OBZ42
61862,nepal19_crops/2019_OBZ42_023360_box5_goat.jpg,goat,OBZ42
61863,nepal19_crops/2019_OBZ42_023927_box3_goat.jpg,goat,OBZ42
61864,nepal19_crops/2019_OBZ42_022220_box1_goat.jpg,goat,OBZ42
61865,nepal19_crops/2019_OBZ42_023969_box4_goat.jpg,goat,OBZ42
61867,nepal19_crops/2019_OBZ42_023588_box3_goat.jpg,goat,OBZ42
61869,nepal19_crops/2019_OBZ42_021749_box0_goat.jpg,goat,OBZ42
61870,nepal19_crops/2019_OBZ42_023385_box0_goat.jpg,goat,OBZ42
61871,nepal19_crops/2019_OBZ42_023213_box2_goat.jpg,goat,OBZ42
61872,nepal19_crops/2019_OBZ42_023385_box2_goat.jpg,goat,OBZ42
61874,nepal19_crops/2019_OBZ42_022969_box1_goat.jpg,goat,OBZ42
61875,nepal19_crops/2019_OBZ42_023621_box0_jackal.jpg,jackal,OBZ42
61876,nepal19_crops/2019_OBZ42_022235_box1_goat.jpg,goat,OBZ42
61877,nepal19_crops/2019_OBZ42_021645_box1_goat.jpg,goat,OBZ42
61878,nepal19_crops/2019_OBZ42_021886_box1_goat.jpg,goat,OBZ42
61879,nepal19_crops/2019_OBZ42_024382_box1_goat.jpg,goat,OBZ42
61881,nepal19_crops/2019_OBZ42_021755_box1_goat.jpg,goat,OBZ42
61882,nepal19_crops/2019_OBZ42_024382_box0_goat.jpg,goat,OBZ42
61884,nepal19_crops/2019_OBZ42_022486_box1_cow.jpg,cow,OBZ42
61887,nepal19_crops/2019_OBZ42_023413_box8_goat.jpg,goat,OBZ42
61888,nepal19_crops/2019_OBZ42_025523_box7_goat.jpg,goat,OBZ42
61889,nepal19_crops/2019_OBZ42_040796_box5_goat.jpg,goat,OBZ42
61890,nepal19_crops/2019_OBZ42_040796_box4_goat.jpg,goat,OBZ42
61891,nepal19_crops/2019_OBZ42_024398_box7_goat.jpg,goat,OBZ42
61892,nepal19_crops/2019_OBZ42_025191_box1_buffalo.jpg,buffalo,OBZ42
61893,nepal19_crops/2019_OBZ42_022816_box0_cow.jpg,cow,OBZ42
61894,nepal19_crops/2019_OBZ42_040498_box0_buffalo.jpg,buffalo,OBZ42
61895,nepal19_crops/2019_OBZ42_025268_box15_goat.jpg,goat,OBZ42
61896,nepal19_crops/2019_OBZ42_040802_box3_goat.jpg,goat,OBZ42
61897,nepal19_crops/2019_OBZ42_025268_box14_goat.jpg,goat,OBZ42
61898,nepal19_crops/2019_OBZ42_022774_box0_buffalo.jpg,buffalo,OBZ42
61899,nepal19_crops/2019_OBZ42_025268_box1_goat.jpg,goat,OBZ42
61900,nepal19_crops/2019_OBZ42_022771_box0_buffalo.jpg,buffalo,OBZ42
61902,nepal19_crops/2019_OBZ42_022684_box1_cow.jpg,cow,OBZ42
61903,nepal19_crops/2019_OBZ42_024069_box2_goat.jpg,goat,OBZ42
61905,nepal19_crops/2019_OBZ42_025275_box3_goat.jpg,goat,OBZ42
61906,nepal19_crops/2019_OBZ42_022823_box0_cow.jpg,cow,OBZ42
61907,nepal19_crops/2019_OBZ42_023009_box1_goat.jpg,goat,OBZ42
61909,nepal19_crops/2019_OBZ42_023449_box3_goat.jpg,goat,OBZ42
61910,nepal19_crops/2019_OBZ42_022358_box0_cow.jpg,cow,OBZ42
61911,nepal19_crops/2019_OBZ42_024893_box0_goat.jpg,goat,OBZ42
61912,nepal19_crops/2019_OBZ42_025524_box1_cow.jpg,cow,OBZ42
61913,nepal19_crops/2019_OBZ42_025434_box1_goat.jpg,goat,OBZ42
61915,nepal19_crops/2019_OBZ42_022781_box1_buffalo.jpg,buffalo,OBZ42
61916,nepal19_crops/2019_OBZ42_024078_box1_goat.jpg,goat,OBZ42
61917,nepal19_crops/2019_OBZ42_025440_box8_goat.jpg,goat,OBZ42
61919,nepal19_crops/2019_OBZ42_025440_box9_goat.jpg,goat,OBZ42
61920,nepal19_crops/2019_OBZ42_022703_box1_buffalo.jpg,buffalo,OBZ42
61921,nepal19_crops/2019_OBZ42_023471_box0_goat.jpg,goat,OBZ42
61922,nepal19_crops/2019_OBZ42_020948_box1_goat.jpg,goat,OBZ42
61923,nepal19_crops/2019_OBZ42_023044_box8_goat.jpg,goat,OBZ42
61924,nepal19_crops/2019_OBZ42_025300_box3_goat.jpg,goat,OBZ42
61925,nepal19_crops/2019_OBZ42_023505_box4_goat.jpg,goat,OBZ42
61926,nepal19_crops/2019_OBZ42_023729_box5_goat.jpg,goat,OBZ42
61927,nepal19_crops/2019_OBZ42_023505_box1_goat.jpg,goat,OBZ42
61928,nepal19_crops/2019_OBZ42_024003_box4_goat.jpg,goat,OBZ42
61929,nepal19_crops/2019_OBZ42_022788_box0_cow.jpg,cow,OBZ42
61930,nepal19_crops/2019_OBZ42_024428_box0_goat.jpg,goat,OBZ42
61933,nepal19_crops/2019_OBZ42_022853_box3_buffalo.jpg,buffalo,OBZ42
61934,nepal19_crops/2019_OBZ42_023520_box0_goat.jpg,goat,OBZ42
61935,nepal19_crops/2019_OBZ42_024527_box0_cow.jpg,cow,OBZ42
61940,nepal19_crops/2019_OBZ42_023159_box1_buffalo.jpg,buffalo,OBZ42
61944,nepal19_crops/2019_OBZ42_025451_box0_goat.jpg,goat,OBZ42
61946,nepal19_crops/2019_OBZ42_023321_box9_goat.jpg,goat,OBZ42
61947,nepal19_crops/2019_OBZ42_023849_box0_buffalo.jpg,buffalo,OBZ42
61948,nepal19_crops/2019_OBZ42_021070_box0_goat.jpg,goat,OBZ42
61949,nepal19_crops/2019_OBZ42_025325_box2_goat.jpg,goat,OBZ42
61950,nepal19_crops/2019_OBZ42_021804_box1_goat.jpg,goat,OBZ42
61951,nepal19_crops/2019_OBZ42_021097_box1_goat.jpg,goat,OBZ42
61952,nepal19_crops/2019_OBZ42_024010_box0_goat.jpg,goat,OBZ42
61953,nepal19_crops/2019_OBZ42_022576_box1_cow.jpg,cow,OBZ42
61954,nepal19_crops/2019_OBZ42_021100_box1_goat.jpg,goat,OBZ42
61958,nepal19_crops/2019_OBZ42_024372_box0_goat.jpg,goat,OBZ42
61959,nepal19_crops/2019_OBZ42_023753_box4_goat.jpg,goat,OBZ42
61960,nepal19_crops/2019_OBZ42_022189_box3_goat.jpg,goat,OBZ42
61961,nepal19_crops/2019_OBZ42_023564_box0_goat.jpg,goat,OBZ42
61962,nepal19_crops/2019_OBZ42_024154_box1_goat.jpg,goat,OBZ42
61963,nepal19_crops/2019_OBZ42_024594_box0_goat.jpg,goat,OBZ42
61966,nepal19_crops/2019_OBZ42_025365_box2_goat.jpg,goat,OBZ42
61967,nepal19_crops/2019_OBZ42_025769_box2_goat.jpg,goat,OBZ42
61968,nepal19_crops/2019_OBZ42_023332_box2_goat.jpg,goat,OBZ42
61969,nepal19_crops/2019_OBZ42_023332_box3_goat.jpg,goat,OBZ42
61970,nepal19_crops/2019_OBZ42_022610_box2_cow.jpg,cow,OBZ42
61972,nepal19_crops/2019_OBZ42_024709_box0_goat.jpg,goat,OBZ42
61973,nepal19_crops/2019_OBZ42_021675_box1_goat.jpg,goat,OBZ42
61974,nepal19_crops/2019_OBZ42_023586_box3_goat.jpg,goat,OBZ42
61975,nepal19_crops/2019_OBZ42_021393_box0_goat.jpg,goat,OBZ42
61977,nepal19_crops/2019_OBZ42_023926_box0_goat.jpg,goat,OBZ42
61979,nepal19_crops/2019_OBZ42_023586_box2_goat.jpg,goat,OBZ42
61980,nepal19_crops/2019_OBZ42_022322_box2_cow.jpg,cow,OBZ42
61981,nepal19_crops/2019_OBZ42_021457_box0_goat.jpg,goat,OBZ42
61982,nepal19_crops/2019_OBZ42_022632_box1_cow.jpg,cow,OBZ42
61983,nepal19_crops/2019_OBZ42_025385_box1_goat.jpg,goat,OBZ42
61984,nepal19_crops/2019_OBZ42_020310_box0_jackal.jpg,jackal,OBZ42
61985,nepal19_crops/2019_OBZ42_022427_box1_cow.jpg,cow,OBZ42
61986,nepal19_crops/2019_OBZ42_023698_box2_buffalo.jpg,buffalo,OBZ42
61987,nepal19_crops/2019_OBZ42_025410_box10_goat.jpg,goat,OBZ42
61988,nepal19_crops/2019_OBZ42_023969_box3_goat.jpg,goat,OBZ42
61989,nepal19_crops/2019_OBZ42_021618_box0_goat.jpg,goat,OBZ42
61990,nepal19_crops/2019_OBZ42_023711_box0_goat.jpg,goat,OBZ42
61992,nepal19_crops/2019_OBZ42_021638_box0_goat.jpg,goat,OBZ42
61995,nepal19_crops/2019_OBZ42_025410_box6_goat.jpg,goat,OBZ42
61997,nepal19_crops/2019_OBZ42_022335_box0_cow.jpg,cow,OBZ42
61999,nepal19_crops/2019_OBZ42_022235_box0_goat.jpg,goat,OBZ42
62000,nepal19_crops/2019_OBZ42_022243_box0_goat.jpg,goat,OBZ42
62001,nepal19_crops/2019_OBZ42_024470_box0_goat.jpg,goat,OBZ42
62002,nepal19_crops/2019_OBZ42_022636_box0_cow.jpg,cow,OBZ42
62003,nepal19_crops/2019_OBZ42_024047_box1_goat.jpg,goat,OBZ42
62005,nepal19_crops/2019_OBZ42_022636_box1_buffalo.jpg,buffalo,OBZ42
62006,nepal19_crops/2019_OBZ42_025268_box0_goat.jpg,goat,OBZ42
62007,nepal19_crops/2019_OBZ42_021673_box1_goat.jpg,goat,OBZ42
62008,nepal19_crops/2019_OBZ42_022640_box1_cow.jpg,cow,OBZ42
62009,nepal19_crops/2019_OBZ42_025268_box3_goat.jpg,goat,OBZ42
62010,nepal19_crops/2019_OBZ42_024065_box1_goat.jpg,goat,OBZ42
62012,nepal19_crops/2019_OBZ42_023726_box4_goat.jpg,goat,OBZ42
62013,nepal19_crops/2019_OBZ42_040504_box0_goat.jpg,goat,OBZ42
62014,nepal19_crops/2019_OBZ42_025432_box13_goat.jpg,goat,OBZ42
62015,nepal19_crops/2019_OBZ42_023413_box0_goat.jpg,goat,OBZ42
62016,nepal19_crops/2019_OBZ42_025432_box11_goat.jpg,goat,OBZ42
62017,nepal19_crops/2019_OBZ42_025523_box2_goat.jpg,goat,OBZ42
62019,nepal19_crops/2019_OBZ42_023996_box6_goat.jpg,goat,OBZ42
62022,nepal19_crops/2019_OBZ42_023765_box3_goat.jpg,goat,OBZ42
62023,nepal19_crops/2019_OBZ42_024995_box1_goat.jpg,goat,OBZ42
62024,nepal19_crops/2019_OBZ42_024978_box0_goat.jpg,goat,OBZ42
62025,nepal19_crops/2019_OBZ42_022257_box1_goat.jpg,goat,OBZ42
62028,nepal19_crops/2019_OBZ42_024875_box1_goat.jpg,goat,OBZ42
62033,nepal19_crops/2019_OBZ42_023063_box1_goat.jpg,goat,OBZ42
62035,nepal19_crops/2019_OBZ42_024069_box10_goat.jpg,goat,OBZ42
62036,nepal19_crops/2019_OBZ42_023766_box2_goat.jpg,goat,OBZ42
62038,nepal19_crops/2019_OBZ42_025010_box0_goat.jpg,goat,OBZ42
62040,nepal19_crops/2019_OBZ42_024521_box1_cow.jpg,cow,OBZ42
62041,nepal19_crops/2019_OBZ42_024078_box3_buffalo.jpg,buffalo,OBZ42
62042,nepal19_crops/2019_OBZ42_024078_box5_goat.jpg,goat,OBZ42
62043,nepal19_crops/2019_OBZ42_021656_box1_goat.jpg,goat,OBZ42
62044,nepal19_crops/2019_OBZ42_025581_box0_goat.jpg,goat,OBZ42
62046,nepal19_crops/2019_OBZ42_024078_box8_goat.jpg,goat,OBZ42
62047,nepal19_crops/2019_OBZ42_023044_box1_goat.jpg,goat,OBZ42
62048,nepal19_crops/2019_OBZ42_023505_box3_goat.jpg,goat,OBZ42
62049,nepal19_crops/2019_OBZ42_022787_box2_buffalo.jpg,buffalo,OBZ42
62051,nepal19_crops/2019_OBZ42_022312_box2_cow.jpg,cow,OBZ42
62053,nepal19_crops/2019_OBZ42_022788_box1_cow.jpg,cow,OBZ42
62054,nepal19_crops/2019_OBZ42_022312_box0_goat.jpg,goat,OBZ42
62055,nepal19_crops/2019_OBZ42_022791_box2_buffalo.jpg,buffalo,OBZ42
62057,nepal19_crops/2019_OBZ42_021385_box0_goat.jpg,goat,OBZ42
62058,nepal19_crops/2019_OBZ42_024527_box1_cow.jpg,cow,OBZ42
62060,nepal19_crops/2019_OBZ42_023926_box2_goat.jpg,goat,OBZ42
62061,nepal19_crops/2019_OBZ42_024265_box5_goat.jpg,goat,OBZ42
62063,nepal19_crops/2019_OBZ42_021662_box0_goat.jpg,goat,OBZ42
62064,nepal19_crops/2019_OBZ42_025235_box8_goat.jpg,goat,OBZ42
62065,nepal19_crops/2019_OBZ42_021033_box0_goat.jpg,goat,OBZ42
62066,nepal19_crops/2019_OBZ42_021797_box0_goat.jpg,goat,OBZ42
62068,nepal19_crops/2019_OBZ42_023321_box13_goat.jpg,goat,OBZ42
62069,nepal19_crops/2019_OBZ42_022861_box3_buffalo.jpg,buffalo,OBZ42
62070,nepal19_crops/2019_OBZ42_022861_box0_cow.jpg,cow,OBZ42
62071,nepal19_crops/2019_OBZ42_025594_box1_cow.jpg,cow,OBZ42
62073,nepal19_crops/2019_OBZ42_022725_box1_cow.jpg,cow,OBZ42
62074,nepal19_crops/2019_OBZ42_022748_box1_cow.jpg,cow,OBZ42
62075,nepal19_crops/2019_OBZ42_022828_box0_cow.jpg,cow,OBZ42
62076,nepal19_crops/2019_OBZ42_024141_box1_goat.jpg,goat,OBZ42
62077,nepal19_crops/2019_OBZ42_024141_box2_goat.jpg,goat,OBZ42
62078,nepal19_crops/2019_OBZ42_021664_box1_goat.jpg,goat,OBZ42
62079,nepal19_crops/2019_OBZ42_023564_box1_goat.jpg,goat,OBZ42
62081,nepal19_crops/2019_OBZ42_022834_box0_buffalo.jpg,buffalo,OBZ42
62082,nepal19_crops/2019_OBZ42_024154_box0_goat.jpg,goat,OBZ42
62083,nepal19_crops/2019_OBZ42_021671_box1_goat.jpg,goat,OBZ42
62084,nepal19_crops/2019_OBZ42_025507_box11_goat.jpg,goat,OBZ42
62085,nepal19_crops/2019_OBZ42_023565_box1_goat.jpg,goat,OBZ42
62086,nepal19_crops/2019_OBZ42_025507_box9_goat.jpg,goat,OBZ42
62087,nepal19_crops/2019_OBZ42_022844_box3_buffalo.jpg,buffalo,OBZ42
62088,nepal19_crops/2019_OBZ42_021120_box0_goat.jpg,goat,OBZ42
62092,nepal19_crops/2019_OBZ42_022769_box0_buffalo.jpg,buffalo,OBZ42
62093,nepal19_crops/2019_OBZ42_023679_box0_buffalo.jpg,buffalo,OBZ42
62094,nepal19_crops/2019_OBZ42_022284_box0_goat.jpg,goat,OBZ42
62095,nepal19_crops/2019_OBZ42_021667_box1_goat.jpg,goat,OBZ42
62096,nepal19_crops/2019_OBZ42_025245_box1_goat.jpg,goat,OBZ42
62098,nepal19_crops/2019_OBZ42_023680_box4_buffalo.jpg,buffalo,OBZ42
62100,nepal19_crops/2019_OBZ42_025434_box7_goat.jpg,goat,OBZ42
62102,nepal19_crops/2019_OBZ42_025385_box3_goat.jpg,goat,OBZ42
62103,nepal19_crops/2019_OBZ42_022379_box0_cow.jpg,cow,OBZ42
62104,nepal19_crops/2019_OBZ42_022796_box0_cow.jpg,cow,OBZ42
62105,nepal19_crops/2019_OBZ42_022401_box0_cow.jpg,cow,OBZ42
62106,nepal19_crops/2019_OBZ42_023698_box1_goat.jpg,goat,OBZ42
62109,nepal19_crops/2019_OBZ42_023056_box3_goat.jpg,goat,OBZ42
62111,nepal19_crops/2019_OBZ42_025251_box9_goat.jpg,goat,OBZ42
62112,nepal19_crops/2019_OBZ42_022292_box3_goat.jpg,goat,OBZ42
62114,nepal19_crops/2019_OBZ42_022292_box1_cow.jpg,cow,OBZ42
62115,nepal19_crops/2019_OBZ42_025666_box2_buffalo.jpg,buffalo,OBZ42
62116,nepal19_crops/2019_OBZ42_023056_box6_goat.jpg,goat,OBZ42
62117,nepal19_crops/2019_OBZ42_021410_box0_goat.jpg,goat,OBZ42
62119,nepal19_crops/2019_OBZ42_022232_box0_goat.jpg,goat,OBZ42
62120,nepal19_crops/2019_OBZ42_025251_box2_goat.jpg,goat,OBZ42
62122,nepal19_crops/2019_OBZ42_021755_box0_goat.jpg,goat,OBZ42
62126,nepal19_crops/2019_OBZ42_022482_box0_cow.jpg,cow,OBZ42
62127,nepal19_crops/2019_OBZ42_024965_box0_goat.jpg,goat,OBZ42
62128,nepal19_crops/2019_OBZ42_024965_box1_goat.jpg,goat,OBZ42
62129,nepal19_crops/2019_OBZ42_022029_box0_jungle_cat.jpg,jungle_cat,OBZ42
62130,nepal19_crops/2019_OBZ42_023413_box5_goat.jpg,goat,OBZ42
62131,nepal19_crops/2019_OBZ42_023757_box9_goat.jpg,goat,OBZ42
62132,nepal19_crops/2019_OBZ42_024348_box6_goat.jpg,goat,OBZ42
62133,nepal19_crops/2019_OBZ42_024348_box8_goat.jpg,goat,OBZ42
62134,nepal19_crops/2019_OBZ42_023757_box4_goat.jpg,goat,OBZ42
62135,nepal19_crops/2019_OBZ42_024348_box2_goat.jpg,goat,OBZ42
62136,nepal19_crops/2019_OBZ42_040506_box0_goat.jpg,goat,OBZ42
62137,nepal19_crops/2019_OBZ42_025268_box12_goat.jpg,goat,OBZ42
62138,nepal19_crops/2019_OBZ42_040802_box1_goat.jpg,goat,OBZ42
62139,nepal19_crops/2019_OBZ42_025523_box5_goat.jpg,goat,OBZ42
62140,nepal19_crops/2019_OBZ42_022322_box0_goat.jpg,goat,OBZ42
62141,nepal19_crops/2019_OBZ42_021150_box0_goat.jpg,goat,OBZ42
62142,nepal19_crops/2019_OBZ42_023765_box0_goat.jpg,goat,OBZ42
62143,nepal19_crops/2019_OBZ42_025523_box8_goat.jpg,goat,OBZ42
62144,nepal19_crops/2019_OBZ42_025523_box9_goat.jpg,goat,OBZ42
62146,nepal19_crops/2019_OBZ42_022150_box0_jungle_cat.jpg,jungle_cat,OBZ42
62147,nepal19_crops/2019_OBZ42_021423_box0_goat.jpg,goat,OBZ42
62148,nepal19_crops/2019_OBZ42_021427_box0_goat.jpg,goat,OBZ42
62149,nepal19_crops/2019_OBZ42_021421_box1_goat.jpg,goat,OBZ42
62150,nepal19_crops/2019_OBZ42_023996_box7_goat.jpg,goat,OBZ42
62151,nepal19_crops/2019_OBZ42_023765_box8_goat.jpg,goat,OBZ42
62152,nepal19_crops/2019_OBZ42_023263_box10_goat.jpg,goat,OBZ42
62153,nepal19_crops/2019_OBZ42_020940_box0_goat.jpg,goat,OBZ42
62154,nepal19_crops/2019_OBZ42_025524_box2_cow.jpg,cow,OBZ42
62155,nepal19_crops/2019_OBZ42_024878_box0_goat.jpg,goat,OBZ42
62156,nepal19_crops/2019_OBZ42_024069_box7_goat.jpg,goat,OBZ42
62157,nepal19_crops/2019_OBZ42_021655_box1_goat.jpg,goat,OBZ42
62158,nepal19_crops/2019_OBZ42_023063_box6_goat.jpg,goat,OBZ42
62159,nepal19_crops/2019_OBZ42_024521_box3_buffalo.jpg,buffalo,OBZ42
62161,nepal19_crops/2019_OBZ42_025564_box1_goat.jpg,goat,OBZ42
62162,nepal19_crops/2019_OBZ42_026150_box1_cow.jpg,cow,OBZ42
62163,nepal19_crops/2019_OBZ42_025440_box6_goat.jpg,goat,OBZ42
62164,nepal19_crops/2019_OBZ42_025300_box2_goat.jpg,goat,OBZ42
62165,nepal19_crops/2019_OBZ42_023471_box1_goat.jpg,goat,OBZ42
62166,nepal19_crops/2019_OBZ42_022847_box1_buffalo.jpg,buffalo,OBZ42
62168,nepal19_crops/2019_OBZ42_024078_box7_goat.jpg,goat,OBZ42
62169,nepal19_crops/2019_OBZ42_025440_box2_goat.jpg,goat,OBZ42
62170,nepal19_crops/2019_OBZ42_024003_box8_goat.jpg,goat,OBZ42
62171,nepal19_crops/2019_OBZ42_024003_box3_goat.jpg,goat,OBZ42
62172,nepal19_crops/2019_OBZ42_024428_box1_goat.jpg,goat,OBZ42
